"FileName","Extension","Size_KB","LastModified","FullPath","FolderFamily"
"suggest-recovery.ts",".ts","1.59","3/31/2026 11:26:47 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\planner-agent-mcp\tools\suggest-recovery.ts","tools"
"summarize-mission.ts",".ts","1.85","3/31/2026 11:26:47 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\planner-agent-mcp\tools\summarize-mission.ts","tools"
"index.ts",".ts","6.86","4/3/2026 3:57:57 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\playwright-agent-mcp\index.ts","playwright-agent-mcp"
"manifest.yaml",".yaml","4.24","3/10/2026 11:31:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\playwright-agent-mcp\manifest.yaml","playwright-agent-mcp"
"package-lock.json",".json","60.67","3/11/2026 11:25:08 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\playwright-agent-mcp\package-lock.json","playwright-agent-mcp"
"package.json",".json","0.72","3/11/2026 11:25:07 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\playwright-agent-mcp\package.json","playwright-agent-mcp"
"tsconfig.json",".json","0.33","3/10/2026 9:20:42 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\playwright-agent-mcp\tsconfig.json","playwright-agent-mcp"
"index.ts",".ts","8.45","4/3/2026 3:57:57 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\scheduling-agent-mcp\index.ts","scheduling-agent-mcp"
"manifest.yaml",".yaml","0.53","3/10/2026 11:24:29 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\scheduling-agent-mcp\manifest.yaml","scheduling-agent-mcp"
"package-lock.json",".json","59.24","3/11/2026 11:24:46 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\scheduling-agent-mcp\package-lock.json","scheduling-agent-mcp"
"package.json",".json","0.66","3/11/2026 11:24:46 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\scheduling-agent-mcp\package.json","scheduling-agent-mcp"
"tsconfig.json",".json","0.33","3/10/2026 9:20:42 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\scheduling-agent-mcp\tsconfig.json","scheduling-agent-mcp"
"agent-registry.schema.json",".json","3.76","4/9/2026 7:53:05 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\schemas\agent-registry.schema.json","schemas"
"agent-test-spec.schema.json",".json","2.58","3/7/2026 12:14:12 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\schemas\agent-test-spec.schema.json","schemas"
"context-packet.schema.json",".json","3.79","3/7/2026 12:14:12 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\schemas\context-packet.schema.json","schemas"
"mission-summary.schema.json",".json","4.08","3/7/2026 12:14:12 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\schemas\mission-summary.schema.json","schemas"
"validation-result.schema.json",".json","3.54","3/7/2026 12:14:12 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\schemas\validation-result.schema.json","schemas"
"env.js",".js","1.91","4/1/2026 2:17:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\shared\env.js","shared"
"env.ts",".ts","2.66","4/2/2026 6:26:58 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\shared\env.ts","shared"
"package.json",".json","0.35","3/7/2026 12:07:08 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\shared\package.json","shared"
"index.ts",".ts","7.52","4/3/2026 3:57:57 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\testsprite-agent-mcp\index.ts","testsprite-agent-mcp"
"manifest.yaml",".yaml","6.2","3/10/2026 10:08:57 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\testsprite-agent-mcp\manifest.yaml","testsprite-agent-mcp"
"package-lock.json",".json","132.73","3/11/2026 11:24:58 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\testsprite-agent-mcp\package-lock.json","testsprite-agent-mcp"
"package.json",".json","1.14","3/11/2026 11:24:57 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\testsprite-agent-mcp\package.json","testsprite-agent-mcp"
"tsconfig.json",".json","0.35","3/10/2026 9:20:42 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\testsprite-agent-mcp\tsconfig.json","testsprite-agent-mcp"
"index.ts",".ts","16","4/3/2026 3:57:57 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\validation-agent-mcp\index.ts","validation-agent-mcp"
"manifest.yaml",".yaml","7.15","4/8/2026 11:29:31 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\validation-agent-mcp\manifest.yaml","validation-agent-mcp"
"package-lock.json",".json","59.24","3/11/2026 11:24:52 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\validation-agent-mcp\package-lock.json","validation-agent-mcp"
"package.json",".json","0.66","3/11/2026 11:24:52 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\validation-agent-mcp\package.json","validation-agent-mcp"
"tsconfig.json",".json","0.33","3/10/2026 9:20:42 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\validation-agent-mcp\tsconfig.json","validation-agent-mcp"
"package-lock.json",".json","109.03","2/13/2026 4:28:26 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\package-lock.json","vscode-mcp-tooling"
"package.json",".json","0.27","2/24/2026 8:18:18 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\package.json","vscode-mcp-tooling"
"README.md",".md","0.91","2/24/2026 8:46:19 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\README.md","vscode-mcp-tooling"
"Run-All.ps1",".ps1","0.44","2/24/2026 5:36:01 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\Run-All.ps1","vscode-mcp-tooling"
"Smoke-Test.ps1",".ps1","1.46","2/24/2026 5:36:01 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\Smoke-Test.ps1","vscode-mcp-tooling"
"vscode-mcp-settings-snippet.json",".json","0.94","4/9/2026 7:53:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\vscode-mcp-settings-snippet.json","vscode-mcp-tooling"
"settings.json",".json","0.98","4/9/2026 7:53:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\.vscode\settings.json",".vscode"
"bridge.js",".js","10.3","4/1/2026 2:17:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\src\bridge.js","src"
"config.js",".js","1.01","4/1/2026 2:17:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\src\config.js","src"
"dotenv.js",".js","1.27","4/1/2026 2:17:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\src\dotenv.js","src"
"exec.js",".js","2.03","4/1/2026 2:17:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\src\exec.js","src"
"tool.js",".js","6.1","4/9/2026 7:53:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\MCP agents\vscode-mcp-tooling\src\tool.js","src"
"azr-coordinator.js",".js","14.76","4/11/2026 8:47:37 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\orchestration\azr-coordinator.js","orchestration"
"doctor-agent.js",".js","5.2","4/9/2026 7:42:51 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\orchestration\doctor-agent.js","orchestration"
"memory-agent-lite.js",".js","2.86","4/9/2026 7:42:51 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\orchestration\memory-agent-lite.js","orchestration"
"memory-agent.js",".js","3.16","4/11/2026 8:47:07 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\orchestration\memory-agent.js","orchestration"
"router-agent.js",".js","2.92","4/9/2026 7:42:51 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\orchestration\router-agent.js","orchestration"
"permission-agent.js",".js","2.54","4/9/2026 7:42:51 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\security\permission-agent.js","security"
"policy-agent.js",".js","2.51","4/9/2026 7:42:51 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\security\policy-agent.js","security"
"privacy-agent.js",".js","2.25","4/9/2026 7:42:51 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\security\privacy-agent.js","security"
"prompt-security-agent.js",".js","3.13","4/9/2026 7:42:51 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\security\prompt-security-agent.js","security"
"secret-scan-agent.js",".js","3.34","4/9/2026 7:42:51 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\security\secret-scan-agent.js","security"
"tool-access-agent.js",".js","2.75","4/9/2026 7:42:51 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\security\tool-access-agent.js","security"
"agents.md",".md","2.1","4/7/2026 3:57:14 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\agents.md","skills"
"CALL_MODE_INTEGRATION.md",".md","7.81","4/8/2026 12:47:45 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\CALL_MODE_INTEGRATION.md","skills"
"investor_presentation.md",".md","3.39","4/7/2026 12:00:36 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\investor_presentation.md","skills"
"voice-pipeline.md",".md","8.43","4/8/2026 3:17:01 AM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\voice-pipeline.md","skills"
"voice-pipeline2.md",".md","1.54","4/6/2026 2:16:05 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\voice-pipeline2.md","skills"
"SKILL.md",".md","8.63","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\agent-autonomy\autonomous-conductor\SKILL.md","autonomous-conductor"
"SKILL.md",".md","9.1","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\agent-autonomy\full-stack-delivery\SKILL.md","full-stack-delivery"
"SKILL.md",".md","2.01","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\agent-orchestration\multi-agent-orchestration\SKILL.md","multi-agent-orchestration"
"SKILL.md",".md","1.9","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\agent-patterns\agent-design-patterns\SKILL.md","agent-design-patterns"
"SKILL.md",".md","1.82","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\ai-ml\llm-prompting\SKILL.md","llm-prompting"
"SKILL.md",".md","1.53","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\ai-ml\ml-model-development\SKILL.md","ml-model-development"
"SKILL.md",".md","1.74","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\ai-ml\multimodal-systems\SKILL.md","multimodal-systems"
"SKILL.md",".md","1.77","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\ai-ml\retrieval-generation-fine-tuning\SKILL.md","retrieval-generation-fine-tuning"
"SKILL.md",".md","1.46","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\architecture\system-design\SKILL.md","system-design"
"SKILL.md",".md","1.37","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\code-analysis\refactoring\SKILL.md","refactoring"
"SKILL.md",".md","1.79","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\code-analysis\security-vulnerability-scanning\SKILL.md","security-vulnerability-scanning"
"SKILL.md",".md","1.44","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\code-analysis\static-analysis\SKILL.md","static-analysis"
"SKILL.md",".md","1.82","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\code-generation\full-stack-application\SKILL.md","full-stack-application"
"SKILL.md",".md","1.88","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\code-generation\microservices-architecture\SKILL.md","microservices-architecture"
"SKILL.md",".md","1.47","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\code-generation\python-codegen\SKILL.md","python-codegen"
"SKILL.md",".md","1.58","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\code-generation\typescript-codegen\SKILL.md","typescript-codegen"
"SKILL.md",".md","1.78","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\data-analysis\advanced-analytics\SKILL.md","advanced-analytics"
"SKILL.md",".md","1.52","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\data-analysis\pandas-analysis\SKILL.md","pandas-analysis"
"SKILL.md",".md","1.87","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\database-design\database-design-optimization\SKILL.md","database-design-optimization"
"SKILL.md",".md","1.51","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\debugging\javascript-debugging\SKILL.md","javascript-debugging"
"SKILL.md",".md","1.42","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\debugging\python-debugging\SKILL.md","python-debugging"
"SKILL.md",".md","1.41","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\devops\dockerfile-creation\SKILL.md","dockerfile-creation"
"SKILL.md",".md","1.49","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\devops\kubernetes-deployment\SKILL.md","kubernetes-deployment"
"SKILL.md",".md","1.43","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\documentation\api-documentation\SKILL.md","api-documentation"
"SKILL.md",".md","1.86","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\error-handling\resilience-patterns\SKILL.md","resilience-patterns"
"SKILL.md",".md","1.46","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\git-workflow\git-collaboration\SKILL.md","git-collaboration"
"SKILL.md",".md","1.76","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\infrastructure\cicd-pipelines\SKILL.md","cicd-pipelines"
"SKILL.md",".md","1.74","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\infrastructure\infrastructure-as-code\SKILL.md","infrastructure-as-code"
"SKILL.md",".md","1.77","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\observability\monitoring-and-observability\SKILL.md","monitoring-and-observability"
"internal-admin-guide.md",".md","3.37","4/6/2026 2:50:53 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\operations\internal-admin-guide.md","operations"
"monitoring.md",".md","0.84","4/6/2026 2:16:05 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\operations\monitoring.md","operations"
"non-technical-guide.md",".md","1.97","4/6/2026 2:25:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\operations\non-technical-guide.md","operations"
"SKILL.md",".md","1.86","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\performance-optimization\performance-engineering\SKILL.md","performance-engineering"
"SKILL.md",".md","1.8","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\prompt-optimization\prompt-engineering-advanced\SKILL.md","prompt-engineering-advanced"
"SKILL.md",".md","12.78","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\quality-assurance\deployment-validator\SKILL.md","deployment-validator"
"SKILL.md",".md","11.32","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\quality-assurance\web-security-sweep\SKILL.md","web-security-sweep"
"SKILL.md",".md","1.78","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\rag-knowledge\rag-systems\SKILL.md","rag-systems"
"SKILL.md",".md","1.79","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\research\knowledge-synthesis\SKILL.md","knowledge-synthesis"
"SKILL.md",".md","1.7","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\security\authentication-authorization\SKILL.md","authentication-authorization"
"SKILL.md",".md","1.39","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\security\code-security\SKILL.md","code-security"
"SKILL.md",".md","1.69","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\security\secure-architecture\SKILL.md","secure-architecture"
"SKILL.md",".md","10.88","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\self-optimization\dev-loop-optimizer\SKILL.md","dev-loop-optimizer"
"SKILL.md",".md","10.42","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\self-optimization\memory-learning\SKILL.md","memory-learning"
"SKILL.md",".md","8.27","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\self-optimization\runtime-self-profiling\SKILL.md","runtime-self-profiling"
"SKILL.md",".md","1.76","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\testing\advanced-testing-strategies\SKILL.md","advanced-testing-strategies"
"SKILL.md",".md","1.4","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\testing\integration-testing\SKILL.md","integration-testing"
"SKILL.md",".md","1.68","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\testing\load-testing-capacity\SKILL.md","load-testing-capacity"
"SKILL.md",".md","1.36","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\testing\unit-testing\SKILL.md","unit-testing"
"SKILL.md",".md","1.72","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\tool-integration\custom-tool-creation\SKILL.md","custom-tool-creation"
"SKILL.md",".md","1.78","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\web-development\advanced-frontend-patterns\SKILL.md","advanced-frontend-patterns"
"SKILL.md",".md","1.67","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\web-development\api-design\SKILL.md","api-design"
"SKILL.md",".md","1.49","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\web-development\css-styling\SKILL.md","css-styling"
"SKILL.md",".md","2.13","3/15/2026 3:24:40 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\agents\skills\web-development\react-development\SKILL.md","react-development"
